# Reconstruction of anomalies of the Last Glacial Maximum (ca 21000 years ago) made by combining pollen based reconstructions and average PMIP3 outputs under a variational data assimilation technique.,,,,,,,,,,,,,
# ,,,,,,,,,,,,,
# Variables are given as:,,,,,,,,,,,,,
# ,,,,,,,,,,,,,
# lat - grid cell centre latitude,,,,,,,,,,,,,
# lon - grid cell centre longitude,,,,,,,,,,,,,
# MI - moisture index,,,,,,,,,,,,,
# MAP - mean annual precipitation (mm),,,,,,,,,,,,,
# MAT - mean annual temperature (degrees C),,,,,,,,,,,,,
# MTCO - mean temperature of the coldest month (degrees C),,,,,,,,,,,,,
# MTWA - mean temperature of the warmest month (degrees C),,,,,,,,,,,,,
# GDD5 - growing degree days above 5 degrees C (days degrees C),,,,,,,,,,,,,
# MI SD - moisture index standard deviation,,,,,,,,,,,,,
# MAP SD - mean annual precipitation standard deviation (mm),,,,,,,,,,,,,
# MAT SD - mean annual temperature standard deviation (degrees C),,,,,,,,,,,,,
# MTCO SD - mean temperature of the coldest month standard deviation (degrees C),,,,,,,,,,,,,
# MTWA SD - mean temperature of the warmest month standard deviation (degrees C),,,,,,,,,,,,,
# GDD5 SD - growing degree days above 5 degrees C standard deviation (days degrees C).,,,,,,,,,,,,,
# ,,,,,,,,,,,,,
# NaN values represent situations where a reconstruction isn't given.,,,,,,,,,,,,,
# ,,,,,,,,,,,,,
 lat, lon, MI, MAP, MAT, MTCO, MTWA, GDD5, MI SD, MAP SD, MAT_SD, MTCO SD, MTWA SD, GDD5 SD
-21,21,0.065142,  nan,-5.032536,-4.8105,-4.9774,-1836.86,0.039966,  nan,0.779526,1.08758,1.05484,284.527
-19,21,  nan,  nan,-4.77737,-4.5038,-4.9248,-1743.72,  nan,  nan,0.900874,1.19238,1.12762,328.819
-17,21,  nan,44.79,-4.468251,-4.1923,-5.3164,-1630.92,  nan,97.9534,0.984423,1.27825,1.1741,359.314
-15,21,0.028127,-49.59,-4.213449,-4.1918,-4.701,-1537.92,0.079949,144.71,1.07315,1.51601,1.13481,391.7
-13,21,0.014378,-83.53,-4.020037,-3.8254,-4.0421,-1467.32,0.083593,146.319,1.03498,1.35085,1.14261,377.768
-11,21,-0.023546,-159.43,-3.895833,-3.6451,-4.5645,-1421.98,0.091983,159.45,1.08078,1.32879,1.16594,394.486
-9,21,-0.041286,-191.29,-3.848842,-3.8862,-3.9282,-1404.82,0.087859,151.459,1.09483,1.55432,1.11638,399.611
-7,21,-0.050695,-203.98,-3.789995,-3.9953,-3.4003,-1383.34,0.075154,123.012,1.04715,1.41654,1.07976,382.209
-5,21,-0.033782,-185.53,-3.811314,-3.9677,-3.5305,-1391.14,0.063727,98.3443,0.999288,1.22926,1.06082,364.74
-3,21,-0.012333,-179.77,-3.803014,-3.9975,-3.5715,-1388.09,0.071918,106.019,0.991835,1.21821,1.12977,362.02
-1,21,-0.037827,-242.73,-3.831315,-3.8916,-3.6085,-1398.42,0.096553,143.907,1.01485,1.23486,1.19151,370.42
1,21,-0.055937,-241.39,-3.976271,-4.0189,-3.8502,-1451.33,0.080269,119.845,1.0392,1.23626,1.10673,379.306
3,21,-0.057945,-219.94,-4.202556,-4.1975,-4.0851,-1533.93,0.073772,113.624,1.0882,1.31105,1.16988,397.194
5,21,-0.060732,-223.89,-4.479532,-4.4379,-4.3929,-1635.02,0.075803,120.944,1.135,1.35993,1.24689,414.274
7,21,  nan,-224.81,-4.747588,  nan,-4.7309,-1732.87,  nan,149.255,1.15103,  nan,1.28847,420.125
9,21,  nan,  nan,-4.873695,-5.1615,-4.694,-1778.91,  nan,  nan,1.23565,1.58953,1.32932,451.011
11,21,  nan,  nan,-5.051679,-5.4863,-4.7913,-1843.87,  nan,  nan,1.20284,1.47108,1.23407,439.036
13,21,-0.077988,  nan,-5.310911,-5.8795,-5.01,-1938.47,0.040998,  nan,1.18665,1.3889,1.15742,433.127
15,21,-0.05547,  nan,-5.495467,-5.8402,-5.1511,-2005.84,0.013898,  nan,1.18382,1.38399,1.30906,432.093
17,21,-0.037504,  nan,-5.612338,-5.7755,-5.5275,-2048.51,0.000594,  nan,1.17076,1.39619,1.44948,427.328
19,21,  nan,  nan,-5.851916,  nan,-5.7254,-2135.93,  nan,  nan,1.20566,  nan,1.52537,440.068
21,21,  nan,  nan,-6.257392,  nan,  nan,-2283.96,  nan,  nan,1.2993,  nan,  nan,474.246
23,21,  nan,  nan,-6.367837,  nan,  nan,-2324.26,  nan,  nan,1.29673,  nan,  nan,473.306
25,21,  nan,  nan,-6.612952,-6.46577,  nan,-2413.73,  nan,  nan,1.29214,1.25783,  nan,471.631
27,21,  nan,-3.8,-6.903211,-6.9472,-6.2676,-2519.67,  nan,59.0213,1.26576,1.19895,1.59315,462.002
29,21,  nan,-24.1,-7.26187,-7.80156,-6.2283,-2650.55,  nan,60.3175,1.22711,1.17667,1.58361,417.928
31,21,-0.094283,-150.1429,-7.649996,-9.25627,-6.5491,-2720.79,0.003165,64.1328,1.19053,1.22474,1.5498,371.534
39,21,-0.124612,-386.504,-11.306052,-16.0886,-7.9519,-2029.203,0.064121,45.7969,0.744084,0.864707,1.09282,145.026
41,21,-0.247127,-385.041,-11.818398,-16.9766,-8.009,-1716.639,0.052955,49.1707,0.718719,0.844105,1.03711,108.118
43,21,-0.087331,-324.357,-11.993109,-17.8022,-7.5887,-1676.309,0.090484,46.1125,0.809385,0.97475,1.15145,147.912
45,21,-0.638347,-484.897,-12.385564,-18.3569,-7.26422,-1287.355,0.047581,69.8586,0.925382,1.07073,1.31585,112.149
47,21,-0.714969,-509.4452,-13.387614,-19.7892,-7.3564,-1730.813,0.014452,79.3073,1.04685,1.21633,1.43428,152.053
49,21,-0.424584,-411.788,-14.669696,-22.0715,-7.72171,-1509.292,0.099839,62.5685,1.16421,1.44802,1.56832,133.646
51,21,-0.611426,-427.447,-16.855977,-25.1276,-8.96929,-1687.323,0.070256,67.2906,1.39964,1.67233,2.01155,169.939
-33,23,  nan,  nan,-4.90737,-5.21835,-4.712,-1791.2,  nan,  nan,0.711035,1.00775,1.01643,259.528
-31,23,  nan,  nan,-5.289656,-5.30107,-5.454,-1847.86,  nan,  nan,0.715004,1.00621,1.0314,220.43
-29,23,  nan,  nan,-5.269193,-5.21378,-5.5117,-1900.2,  nan,  nan,0.700043,0.949625,1.05659,217.771
-27,23,  nan,  nan,-5.284678,-5.2553,-5.4838,-1928.92,  nan,  nan,0.665582,0.873923,1.0468,242.937
-25,23,0.05689,  nan,-5.232707,-5.0848,-5.3511,-1909.95,0.036576,  nan,0.661721,0.88716,1.02343,241.528
-23,23,0.067343,  nan,-5.151262,-4.90436,-5.1201,-1880.22,0.041558,  nan,0.734082,0.981136,1.04784,267.94
-21,23,0.070452,  nan,-5.04353,-4.8296,-4.9974,-1840.89,0.045033,  nan,0.852466,1.12079,1.11282,311.15
-19,23,  nan,79.638,-4.773067,-4.4936,-5.1701,-1742.17,  nan,89.1622,0.94496,1.21425,1.17329,344.91
-17,23,0.060591,37.459,-4.44983,-4.1743,-5.2007,-1624.18,0.051333,95.5186,0.999601,1.27709,1.19335,364.854
-15,23,0.030497,-39.863,-4.20107,-4.0245,-5.5273,-1533.39,0.067727,125.317,1.02979,1.35512,1.12808,375.873
-13,23,0.016377,-85.15,-4.002836,-3.7324,-5.0016,-1461.05,0.079159,137.649,1.01376,1.32745,1.12641,370.024
-11,23,-0.022511,-167.69,-3.844999,-3.6022,-4.4203,-1403.41,0.086279,151.614,1.04222,1.26522,1.14819,380.409
-9,23,-0.042088,-198.23,-3.749958,-3.784,-3.8481,-1368.73,0.079699,134.854,1.04944,1.4135,1.09485,383.046
-7,23,-0.03931,-196.43,-3.706118,-3.7613,-3.3481,-1352.75,0.063106,99.1216,0.998266,1.27361,1.05827,364.367
-5,23,-0.030532,-185.58,-3.804958,-3.9335,-3.5477,-1388.83,0.058675,88.2511,0.943042,1.13831,1.02623,344.21
-3,23,-0.018792,-193.61,-3.80819,-4.0199,-3.62,-1389.97,0.06914,98.6054,0.932297,1.09552,1.07965,340.288
-1,23,-0.067727,-274.7,-3.788123,-3.8642,-3.6195,-1382.66,0.086277,123.943,0.9588,1.11616,1.15127,349.962
1,23,-0.111013,-312.69,-3.907358,-4.0422,-3.8347,-1426.19,0.079165,118.487,1.00562,1.1766,1.08768,367.053
3,23,-0.081695,-257.66,-4.151584,-4.1717,-4.0298,-1515.33,0.074983,116.607,1.07419,1.27172,1.15563,392.081
5,23,-0.063528,-231.41,-4.406167,-4.6214,-4.3234,-1608.26,0.081649,131.792,1.14892,1.39427,1.25094,419.354
7,23,-0.057842,-219.47,-4.6417,-4.9253,-4.4633,-1694.23,0.098004,164.035,1.20967,1.54913,1.30463,441.531
9,23,  nan,  nan,-4.765711,-5.1583,-4.5768,-1739.48,  nan,  nan,1.28431,1.63463,1.3609,468.774
11,23,-0.075676,  nan,-4.995675,-5.455,-4.7388,-1823.43,0.063245,  nan,1.22629,1.49327,1.3618,447.595
13,23,-0.074326,  nan,-5.340711,-5.961,-5.014,-1949.37,0.051265,  nan,1.22417,1.47924,1.39383,446.824
15,23,-0.051014,  nan,-5.585195,-5.8922,-5.4516,-2038.6,0.016425,  nan,1.22626,1.47183,1.35559,447.586
17,23,-0.034029,  nan,-5.685934,  nan,  nan,-2075.38,0.00634,  nan,1.21759,  nan,  nan,444.422
19,23,  nan,  nan,-5.803186,  nan,  nan,-2118.18,  nan,  nan,1.23139,  nan,  nan,449.457
25,23,  nan,-4.7,-6.558359,-6.75873,  nan,-2388.88,  nan,60.3076,1.26995,1.31666,  nan,429.481
27,23,  nan,-2.5,-6.940422,-7.38534,-5.9795,-2527.5,  nan,58.4099,1.2451,1.27189,1.43995,421.672
29,23,  nan,-12.5,-7.330625,-8.31705,-6.1781,-2647.26,  nan,57.9752,1.19666,1.23164,1.39626,405.142
31,23,  nan,-112.7,-7.695679,-9.72527,-6.0981,-2678.67,  nan,62.2149,1.13945,1.23652,1.56556,325.292
41,23,-0.262907,-337.439,-11.889683,-17.6276,-7.7523,-2236.72,0.022974,43.4549,0.739719,0.896187,1.04278,137.3
43,23,-0.169014,-328.83,-11.927367,-17.9843,-7.4836,-1738.953,0.068401,43.4544,0.811022,1.00226,1.15067,148.532
45,23,-0.491242,-446.578,-12.180315,-18.1529,-7.2981,-1613.13,0.05493,62.6033,0.856992,1.05354,1.20056,124.998
47,23,-0.616363,-487.523,-13.14201,-19.8446,-7.1703,-1526.844,0.050204,63.8706,0.934639,1.23389,1.22826,128.906
49,23,-0.510192,-469.655,-14.498826,-22.144,-7.4896,-1469.931,0.100576,58.3574,1.01826,1.41245,1.28344,108.515
51,23,-0.748707,-446.1918,-16.561937,-25.0628,-8.5575,-1568.356,0.038918,66.3675,1.26777,1.63787,1.71982,145.178
-33,25,  nan,  nan,-4.983821,-5.41637,-4.7259,-1819.08,  nan,  nan,0.637301,0.995297,0.902499,232.615
-31,25,  nan,  nan,-5.253218,-5.34019,-5.3224,-1757.69,  nan,  nan,0.701349,1.0092,1.0034,196.005
-29,25,  nan,  nan,-5.137947,-5.16233,-5.2125,-1860.17,  nan,  nan,0.757399,1.03128,1.08381,233.074
-27,25,  nan,  nan,-5.138041,-5.14348,-5.1764,-1875.4,  nan,  nan,0.768299,0.998401,1.09021,280.429
-25,25,  nan,  nan,-5.119853,-4.99794,-5.0779,-1868.73,  nan,  nan,0.790245,1.01536,1.09798,288.439
-23,25,0.076549,  nan,-5.072188,-4.82224,-4.9432,-1851.35,0.04561,  nan,0.845137,1.07625,1.13002,308.475
-21,25,0.069141,  nan,-5.026619,-4.7784,-4.8465,-1834.73,0.041565,  nan,0.939194,1.18386,1.19956,342.806
-19,25,0.083413,80.185,-4.779075,-4.4952,-5.2418,-1744.38,0.051192,93.3851,1.00981,1.27099,1.24492,368.582
-17,25,0.068486,35.984,-4.512273,-4.2793,-5.4158,-1646.99,0.059261,107.196,1.04577,1.32849,1.29496,381.707
-15,25,0.033222,-43.094,-4.28291,-4.1067,-5.3461,-1563.25,0.080028,140.907,1.04594,1.33362,1.19416,381.768
-13,25,0.01707,-96.65,-4.13409,-4.0411,-5.0394,-1508.93,0.10757,182.954,1.03376,1.33115,1.13801,377.321
-11,25,-0.026987,-164.62,-3.932299,-3.8227,-4.7644,-1435.28,0.090151,152.54,0.980511,1.25626,1.10884,357.886
-9,25,-0.076366,-237.35,-3.698577,-3.5953,-3.9282,-1349.97,0.070824,123.776,0.927971,1.06754,1.02644,338.71
-7,25,-0.089099,-255.94,-3.592878,-3.6016,-3.2713,-1311.38,0.058539,100.934,0.94504,1.19717,1.04398,344.94
-5,25,-0.092539,-263.59,-3.581419,-3.744,-3.3441,-1307.23,0.053079,86.7831,0.899331,1.08169,0.999587,328.256
-3,25,-0.092811,-279.26,-3.622233,-3.7889,-3.4271,-1322.12,0.059252,88.2692,0.866857,0.953865,1.04124,316.403
-1,25,-0.14664,-365.18,-3.687607,-3.7272,-3.5576,-1345.99,0.07616,112.066,0.881402,0.97481,1.09873,321.712
1,25,-0.210975,-446.69,-3.796516,-3.9059,-3.759,-1385.75,0.082928,126.794,0.944159,1.09139,1.17824,344.618
3,25,-0.140902,-345.97,-4.038421,-4.1081,-4.0364,-1474.02,0.075896,120.417,1.03963,1.21438,1.14116,379.465
5,25,-0.086555,-261.98,-4.301253,-4.4258,-4.2308,-1569.97,0.07979,131.296,1.17751,1.46453,1.31541,429.791
7,25,-0.069531,-228.57,-4.46561,-4.7151,-4.3259,-1629.95,0.088197,151.83,1.35121,1.80096,1.41808,493.192
9,25,  nan,-211.254,-4.619995,  nan,-4.3817,-1686.31,  nan,137.059,1.36216,  nan,1.41833,497.189
11,25,-0.081128,  nan,-4.922556,  nan,-4.5477,-1796.75,0.050821,  nan,1.28437,  nan,1.42247,468.797
13,25,-0.073682,  nan,-5.310123,  nan,  nan,-1938.19,0.020834,  nan,1.27762,  nan,  nan,466.33
15,25,-0.044,  nan,-5.65114,  nan,  nan,-2062.67,0.009353,  nan,1.27786,  nan,  nan,466.418
17,25,-0.033555,  nan,  nan,  nan,  nan,  nan,0.001785,  nan,  nan,  nan,  nan,  nan
25,25,  nan,-1.5,-6.627604,-7.26113,  nan,-2417.19,  nan,59.6535,1.27119,1.44073,  nan,426.35
27,25,  nan,-2.4,-6.992701,-8.03212,-5.8697,-2520.33,  nan,58.2367,1.23224,1.39203,1.3229,413.512
29,25,  nan,-10.8,-7.414662,-9.15271,-5.9988,-2607.58,  nan,57.7155,1.19274,1.36198,1.61944,364.442
31,25,  nan,-90.7,-7.656107,-10.57016,-5.2685,-2629.24,  nan,62.451,1.10599,1.28259,1.47112,310.514
43,25,-0.394414,-406.882,-11.965742,-18.6728,-7.1961,-1688.55,0.041927,57.9239,0.825321,1.05788,1.13972,151.623
45,25,-0.296488,-355.486,-12.285018,-18.2792,-7.421,-1660.021,0.061601,48.5139,0.82028,1.03298,1.16259,150.468
47,25,-0.291479,-395.168,-13.2444,-20.2315,-7.33921,-1243.348,0.099489,47.4928,0.82378,1.24277,1.02635,86.6352
49,25,-0.507799,-413.366,-14.338975,-22.3015,-7.3488,-1484.366,0.055329,44.586,0.835169,1.36892,0.976145,80.9035
51,25,-0.5551,-398.271,-16.277225,-24.9827,-8.43932,-1586.524,0.061287,54.7568,1.12398,1.60458,1.47154,122.872
-33,27,  nan,  nan,-4.681544,-5.21115,-4.3758,-1708.78,  nan,  nan,0.701756,1.07192,0.920335,256.141
-31,27,  nan,  nan,-5.040799,-4.90607,-5.039,-1680.07,  nan,  nan,0.757101,1.01115,1.03892,212.192
-29,27,  nan,  nan,-5.213356,-5.15969,-5.2203,-1797.29,  nan,  nan,0.882219,1.15314,1.1746,271.102
-27,27,  nan,  nan,-5.112912,-4.95632,-5.0341,-1857.79,  nan,  nan,0.890376,1.15574,1.16923,273.638
-25,27,  nan,  nan,-5.019053,-4.85449,-4.8452,-1831.97,  nan,  nan,0.875849,1.10327,1.14686,319.685
-23,27,0.083948,  nan,-4.951619,-4.72952,-4.7317,-1807.34,0.051277,  nan,0.915546,1.15163,1.17681,334.174
-21,27,0.086888,87.932,-4.998156,-4.72415,-4.7143,-1824.32,0.061419,109.807,1.01383,1.26371,1.27628,370.048
-19,27,0.086685,81.156,-4.758596,-4.4991,-5.324,-1736.87,0.052093,94.224,1.05515,1.31528,1.29752,385.13
-17,27,0.088678,51.744,-4.525064,-4.22214,-5.2772,-1651.67,0.052758,89.147,1.05994,1.31123,1.29112,386.879
-15,27,0.055672,-12.8,-4.342873,-3.9943,-5.4433,-1585.13,0.058804,101.387,0.998751,1.19618,1.26176,364.544
-13,27,0.015303,-116.15,-4.201327,-4.0445,-4.7323,-1533.47,0.087678,147.839,0.952321,1.14131,1.10928,347.597
-11,27,-0.039465,-175.013,-3.995225,-3.8546,-5.1868,-1458.26,0.07235,124.782,0.866986,1.01682,1.2248,316.45
-9,27,-0.064552,-207.8,-3.80279,-3.5716,-4.4659,-1388,0.061477,98.7114,0.803788,0.906244,1.09384,293.383
-7,27,-0.114791,-285.505,-3.563608,-3.5512,-3.92,-1300.7,0.049752,92.6512,0.8163,1.15999,0.96589,297.949
-5,27,-0.065463,-218.48,-3.615005,-3.7001,-3.3826,-1319.47,0.041698,69.5989,0.786568,1.05956,0.930723,287.097
-3,27,-0.11809,-313.63,-3.676912,-3.6737,-3.4984,-1342.08,0.060667,95.1639,0.772741,0.784591,0.956774,282.05
-1,27,-0.194659,-430.01,-3.852386,-3.9165,-3.7158,-1406.12,0.100224,149.7,0.809409,0.881618,1.01932,295.434
1,27,-0.247159,-492.939,-3.925551,-4.0106,-3.8247,-1432.82,0.083051,131.426,0.857642,1.00011,0.98047,313.039
3,27,-0.16591,-376.34,-4.015845,-4.0384,-3.9982,-1465.79,0.076702,123.344,1.0055,1.16342,1.13973,367.009
5,27,-0.101282,-276.18,-4.206875,-4.1713,-4.1609,-1535.53,0.077576,130.012,1.2169,1.37101,1.39001,444.17
7,27,-0.097709,-260.601,-4.351699,  nan,-4.17,-1588.36,0.081481,145.058,1.36807,  nan,1.42986,499.345
9,27,-0.093075,-235.622,-4.547099,  nan,-4.2779,-1659.68,0.079297,150.127,1.34889,  nan,1.40519,492.346
11,27,-0.080963,  nan,-4.886801,  nan,-4.4413,-1783.67,0.041466,  nan,1.30888,  nan,1.428,477.74
13,27,-0.063952,  nan,-5.306385,  nan,  nan,-1936.82,0.017316,  nan,1.31148,  nan,  nan,478.69
15,27,-0.03863,  nan,  nan,  nan,  nan,  nan,0.007187,  nan,  nan,  nan,  nan,  nan
17,27,-0.033662,  nan,  nan,  nan,  nan,  nan,0.000874,  nan,  nan,  nan,  nan,  nan
25,27,  nan,-5.7,-6.66999,-7.67501,-5.7528,-2398.12,  nan,60.1307,1.27075,1.52112,1.35237,423.869
27,27,  nan,-2.9,-7.059459,-8.58592,-5.9213,-2516.83,  nan,58.1055,1.24284,1.49605,1.33256,376.169
29,27,  nan,-16.6,-7.541301,-9.86093,-5.7322,-2689.79,  nan,58.0383,1.22045,1.47678,1.63239,368.726
31,27,  nan,-149.7,-7.737119,-11.38737,-5.1661,-2578.33,  nan,60.8588,1.1222,1.37378,1.46005,311.471
39,27,-0.320983,-444.828,-11.316236,-18.263,-6.4685,-1765.1,0.05074,77.7067,0.88766,1.13113,1.16602,159.811
41,27,-0.381571,-463.821,-11.632294,-18.2821,-6.6507,-2056.81,0.037036,76.6098,0.86773,1.03023,1.21392,162.564
43,27,-0.409935,-416.583,-11.774174,-17.8529,-7.3019,-2307.77,0.033677,66.7019,0.840505,0.985527,1.24254,162.767
45,27,-0.369686,-344.703,-12.398074,-18.3866,-7.6736,-1833.97,0.030144,50.197,0.784746,0.968624,1.15365,149.195
47,27,-0.344932,-321.29,-13.38804,-20.3652,-7.6349,-1720.761,0.027917,35.9994,0.728389,1.12842,0.926942,118.293
49,27,-0.458692,-370.337,-14.510414,-22.8319,-7.5532,-1560.175,0.031938,33.9015,0.706864,1.31282,0.790823,81.0815
51,27,-0.421271,-370.13,-16.116494,-24.8964,-8.32324,-1542.154,0.077785,50.1562,1.03082,1.57227,1.28803,107.02
53,27,-0.352992,-348.097,-18.359005,-26.7925,-10.80257,-1701.2804,0.116053,63.7586,1.41297,1.83071,2.12145,118.112
-31,29,  nan,  nan,-4.556085,-4.63405,-4.4528,-1662.95,  nan,  nan,0.810811,1.03483,1.057,295.946
-29,29,  nan,  nan,-5.08258,-4.93129,-5.0565,-1327.212,  nan,  nan,0.994114,1.21226,1.29174,225.456
-27,29,  nan,  nan,-4.964212,-4.82556,-4.8747,-1701.88,  nan,  nan,0.998619,1.23557,1.26833,307.555
-25,29,  nan,  nan,-4.804955,-4.70811,-4.5842,-1753.81,  nan,  nan,0.932127,1.15854,1.16505,340.226
-23,29,0.084086,  nan,-4.773036,-4.63776,-4.4929,-1742.15,0.049145,  nan,0.954536,1.19438,1.17851,348.406
-21,29,  nan,104.904,-4.871237,-4.59828,-4.6111,-1778.02,  nan,126.779,1.05085,1.295,1.29942,383.56
-19,29,0.11556,114.274,-4.669684,-4.3707,-5.2204,-1704.43,0.078337,138.161,1.07924,1.32409,1.3301,393.924
-17,29,0.097454,82.414,-4.463751,-4.1666,-5.4545,-1629.28,0.055744,99.7379,1.05335,1.28697,1.28063,384.472
-15,29,0.022147,-39.472,-4.200716,-3.8352,-5.2696,-1533.27,0.055501,103.752,0.981745,1.16178,1.25359,358.337
-13,29,0.011662,-115.24,-4.16979,-3.9185,-5.3077,-1521.98,0.067829,114.939,0.879753,0.975814,1.02826,321.11
-11,29,0.001729,-131.43,-3.997326,-3.6526,-5.1887,-1459.04,0.054557,90.7531,0.737359,0.716051,0.963621,269.136
-9,29,-0.077468,-240.37,-3.795605,-3.6524,-4.5736,-1385.41,0.047389,83.9289,0.672762,0.634813,0.936353,245.558
-7,29,-0.142073,-334.283,-3.548508,-3.4328,-4.1168,-1295.19,0.047428,79.9333,0.721018,0.732475,0.972966,263.172
-5,29,-0.149596,-339.952,-3.537393,-3.3774,-3.8954,-1291.15,0.04511,74.2572,0.728785,0.685938,0.941359,266.007
-3,29,-0.187189,-388.487,-3.762147,-3.6698,-4.0532,-1373.19,0.043953,71.1941,0.735463,0.676129,0.960034,268.444
-1,29,-0.234553,-471.099,-4.036914,-4.1502,-3.8385,-1473.46,0.109269,149.3,0.808762,0.831544,1.02322,295.198
1,29,-0.267746,-511.055,-4.065816,-4.2499,-3.8517,-1484.01,0.098368,155.971,0.845675,0.974223,1.0026,308.671
3,29,-0.163102,-365.52,-4.064019,-4.1447,-3.9475,-1483.35,0.083994,136.825,1.01745,1.18269,1.20244,371.37
5,29,-0.102984,-271.54,-4.190452,-4.2248,-4.1479,-1529.52,0.075512,130.392,1.22788,1.3992,1.43547,448.176
7,29,-0.107029,-260.087,-4.310862,-4.3764,-4.2534,-1573.46,0.079285,145.628,1.36769,1.51904,1.53358,499.209
9,29,-0.091351,-226.068,-4.587205,  nan,-4.3176,-1674.31,0.082733,156.099,1.34098,  nan,1.40598,489.456
11,29,-0.072805,  nan,-4.884021,  nan,  nan,-1782.65,0.060926,  nan,1.34231,  nan,  nan,489.943
13,29,-0.054676,  nan,  nan,  nan,  nan,  nan,0.025789,  nan,  nan,  nan,  nan,  nan
15,29,-0.035709,  nan,  nan,  nan,  nan,  nan,0.004844,  nan,  nan,  nan,  nan,  nan
25,29,  nan,-4.3,-6.722351,-8.05075,-5.6222,-2421.09,  nan,59.6888,1.2629,1.56871,1.34601,419.602
27,29,  nan,-5.3,-7.169881,-8.98105,-5.7547,-2502.83,  nan,58.2633,1.25341,1.55345,1.62044,376.977
29,29,  nan,-31.3,-7.640047,-10.20557,-5.6313,-2594.91,  nan,58.7085,1.22275,1.52575,1.58623,336.056
37,29,-0.054207,-248.835,-9.776391,-14.0884,-6.6736,-1550.749,0.070829,58.0967,0.789396,0.994197,0.980372,137.45
39,29,-0.113561,-309.372,-10.717039,-15.9176,-7.0898,-1637.649,0.082455,63.6092,0.821433,1.02738,1.06557,142.849
41,29,-0.221844,-384.659,-11.26447,-16.3946,-7.2777,-2295.53,0.080854,68.9859,0.883879,0.934454,1.39373,172.94
45,29,-0.351458,-307.4071,-12.691436,-19.1821,-7.9971,-1775.697,0.015242,55.5582,0.76265,0.964327,1.18196,146.855
47,29,-0.297227,-301.716,-13.96406,-21.8533,-8.0921,-1715.123,0.031283,36.0466,0.692493,1.16048,0.874894,90.294
49,29,-0.29704,-318.48,-14.884112,-23.4212,-8.0761,-1589.437,0.052052,37.1227,0.743167,1.34348,0.863543,88.4035
51,29,-0.324021,-327.649,-16.009827,-24.9056,-8.3132,-1607.18,0.082689,51.9925,1.01135,1.58043,1.24172,102.969
53,29,-0.31501,-322.897,-17.441421,-26.0275,-9.74403,-1592.148,0.112723,62.3784,1.28022,1.76015,1.79028,149.64
-29,31,  nan,  nan,-4.341708,-4.6607,-4.0828,-1584.72,  nan,  nan,0.916341,1.16058,1.09181,334.464
-27,31,  nan,  nan,-4.525019,-4.49271,-4.3495,-1651.64,  nan,  nan,0.990201,1.21951,1.19543,361.423
-25,31,  nan,  nan,-4.526275,-4.49376,-4.2352,-1652.08,  nan,  nan,0.958264,1.23412,1.08939,349.766
-23,31,  nan,  nan,-4.573811,-4.5794,-4.2305,-1669.45,  nan,  nan,0.960344,1.22783,1.11834,350.525
-21,31,  nan,103.202,-4.577508,-4.3977,-4.3164,-1670.8,  nan,120.254,1.03648,1.29825,1.23842,378.315
-19,31,0.172529,165.395,-4.603293,-4.26782,-4.4075,-1680.21,0.164789,269.817,1.15165,1.38143,1.38373,420.353
-17,31,0.140796,121.636,-4.311478,-3.9828,-4.9151,-1573.7,0.110405,183.175,1.06177,1.29583,1.28463,387.547
-15,31,0.01318,-78.521,-3.913841,-3.6202,-5.0195,-1428.55,0.069984,126.45,0.995538,1.15817,1.27027,363.371
-13,31,0.034732,-54.912,-4.026084,-3.669,-5.1876,-1469.51,0.052599,86.3136,0.829857,0.897035,1.13204,302.898
-11,31,0.022383,-86.29,-3.910118,-3.5449,-5.0475,-1427.19,0.044843,77.5854,0.67853,0.594956,1.04111,247.663
-9,31,-0.03662,-175.43,-3.759079,-3.4959,-4.6889,-1372.06,0.034752,59.7626,0.574167,0.329136,0.926704,209.571
-7,31,-0.097143,-258.813,-3.611073,-3.4354,-4.229,-1318.05,0.036006,66.6069,0.667729,0.587727,0.963744,243.721
-5,31,-0.163377,-375.37,-3.697648,-3.5378,-4.226,-1349.64,0.045615,84.2794,0.723557,0.661303,0.992348,264.098
-3,31,-0.173067,-365.715,-3.844581,-3.6848,-4.1915,-1403.28,0.047241,79.6702,0.759905,0.721191,0.974186,277.365
-1,31,-0.195662,-394.607,-4.000667,-4.0881,-3.7952,-1460.23,0.076437,111.052,0.848645,0.841007,1.13755,309.755
1,31,-0.22545,-445.455,-4.087773,-4.3009,-3.844,-1492.03,0.102752,164.175,0.976538,1.02679,1.25597,356.436
3,31,-0.133666,-311.707,-4.195979,-4.3698,-4.0082,-1531.53,0.084401,143.606,1.06038,1.2086,1.32336,387.038
5,31,-0.107204,-260.873,-4.262695,-4.4031,-4.1252,-1555.87,0.075028,135.617,1.19505,1.37031,1.44593,436.192
7,31,-0.101958,-243.029,-4.255034,-4.3574,-4.233,-1553.1,0.080921,150.407,1.39122,1.54752,1.60311,507.795
9,31,-0.082832,-199.666,-4.525704,-4.4569,-4.2617,-1651.89,0.076196,154.745,1.39775,1.64981,1.49829,510.177
11,31,  nan,  nan,-4.826478,  nan,  nan,-1761.65,  nan,  nan,1.39302,  nan,  nan,508.453
13,31,-0.042576,  nan,  nan,  nan,  nan,  nan,0.023187,  nan,  nan,  nan,  nan,  nan
